Freq,Range,Doppler,Polarize,Ampltude,Ampltude_before_proc,Antena_channel,Noise
1.900,435,-5.469,90,66,9,15,64.922
1.900,440,-0.781,90,66,9,9,64.922
1.900,445,-5.469,90,66,9,15,64.922
1.900,450,-5.469,90,66,9,15,64.922
1.900,455,-2.344,90,66,9,11,64.922
1.900,460,-5.469,90,66,9,15,64.922
1.900,465,2.344,90,66,9,3,64.922
1.900,475,-0.781,90,66,9,9,64.922
1.900,485,-2.344,90,66,9,11,64.922
1.900,490,-0.781,90,66,9,9,64.922
1.900,495,2.344,90,66,9,3,64.922
1.900,505,2.344,90,66,9,3,64.922
1.900,510,-2.344,90,66,9,11,64.922
1.900,515,2.344,90,66,9,3,64.922
1.900,530,-3.906,90,66,9,13,64.922
1.900,545,2.344,90,66,9,3,64.922
1.900,550,-0.781,90,66,9,9,64.922
1.900,555,-5.469,90,66,9,15,64.922
1.900,560,2.344,90,66,9,3,64.922
1.900,565,-5.469,90,66,9,15,64.922
1.900,570,-5.469,90,72,10,15,64.922
1.900,575,-5.469,90,66,9,15,64.922
1.900,580,2.344,90,66,9,3,64.922
1.900,585,0.781,90,66,9,1,64.922
1.900,590,2.344,90,66,9,3,64.922
1.900,595,2.344,90,66,9,3,64.922
1.900,600,-5.469,90,66,9,15,64.922
1.900,605,2.344,90,66,9,3,64.922
1.900,610,3.906,90,66,9,5,64.922
1.900,615,2.344,90,66,9,3,64.922
1.900,620,-5.469,90,66,9,15,64.922
1.900,625,3.906,90,66,9,5,64.922
1.900,630,2.344,90,66,9,3,64.922
1.900,635,-5.469,90,66,9,15,64.922
1.900,645,3.906,90,66,9,5,64.922
1.900,650,-5.469,90,66,9,15,64.922
1.900,655,3.906,90,66,9,5,64.922
1.900,665,-5.469,90,66,9,15,64.922
1.900,670,0.781,90,66,9,1,64.922
1.900,675,3.906,90,66,9,5,64.922
1.900,680,-5.469,90,66,9,15,64.922
1.900,685,5.469,90,66,9,7,64.922
2.000,60,0.781,90,66,9,1,64.969
2.000,65,-3.906,90,66,9,13,64.969
2.000,75,2.344,90,66,9,3,64.969
2.000,80,0.781,90,72,10,1,64.969
2.000,85,0.781,90,66,9,1,64.969
2.000,90,5.469,90,66,9,7,64.969
2.000,95,-0.781,90,72,10,9,64.969
2.000,110,5.469,90,66,9,7,64.969
2.000,115,-3.906,90,66,9,13,64.969
2.000,120,-5.469,90,66,9,15,64.969
2.000,125,-2.344,90,66,9,11,64.969
2.000,130,-0.781,90,66,9,9,64.969
2.000,135,-3.906,90,66,9,13,64.969
2.000,145,-3.906,90,66,9,13,64.969
2.000,150,-3.906,90,66,9,13,64.969
2.000,155,-0.781,90,66,9,9,64.969
2.000,160,0.781,90,66,9,1,64.969
2.000,170,2.344,90,66,9,3,64.969
2.000,175,-2.344,90,66,9,11,64.969
2.000,180,5.469,90,66,9,7,64.969
2.000,185,-2.344,90,66,9,11,64.969
2.000,190,-3.906,90,66,9,13,64.969
2.000,195,5.469,90,66,9,7,64.969
2.000,210,-2.344,90,66,9,11,64.969
2.000,215,0.781,90,66,9,1,64.969
2.000,220,-5.469,90,66,9,15,64.969
2.000,225,2.344,90,66,9,3,64.969
2.000,230,2.344,90,66,9,3,64.969
2.000,235,-0.781,90,66,9,9,64.969
2.000,240,5.469,90,66,9,7,64.969
2.000,250,-3.906,90,66,9,13,64.969
2.000,255,5.469,90,66,9,7,64.969
2.000,260,-3.906,90,66,9,13,64.969
2.000,270,-3.906,90,66,9,13,64.969
2.000,275,-5.469,90,66,9,15,64.969
2.000,280,2.344,90,66,9,3,64.969
2.000,290,0.781,90,66,9,1,64.969
2.000,295,-3.906,90,66,9,13,64.969
2.000,300,-2.344,90,72,10,11,64.969
2.000,310,-3.906,90,66,9,13,64.969
2.000,320,-3.906,90,66,9,13,64.969
2.000,325,0.781,90,66,9,1,64.969
2.000,330,-3.906,90,66,9,13,64.969
2.000,335,2.344,90,66,9,3,64.969
2.000,340,-3.906,90,66,9,13,64.969
2.000,345,-0.781,90,66,9,9,64.969
2.000,350,5.469,90,66,9,7,64.969
2.000,360,-3.906,90,66,9,13,64.969
2.000,370,0.781,90,66,9,1,64.969
2.000,375,0.781,90,66,9,1,64.969
2.000,380,-3.906,90,66,9,13,64.969
2.000,385,0.781,90,66,9,1,64.969
2.000,390,2.344,90,66,9,3,64.969
2.000,400,2.344,90,66,9,3,64.969
2.000,405,0.781,90,66,9,1,64.969
2.000,410,2.344,90,66,9,3,64.969
2.000,415,0.781,90,66,9,1,64.969
2.000,425,-3.906,90,66,9,13,64.969
2.000,430,-3.906,90,66,9,13,64.969
2.000,440,-0.781,90,66,9,9,64.969
2.000,445,2.344,90,66,9,3,64.969
2.000,450,-2.344,90,66,9,11,64.969
2.000,455,-5.469,90,66,9,15,64.969
2.000,460,0.781,90,66,9,1,64.969
2.000,470,5.469,90,66,9,7,64.969
2.000,475,2.344,90,66,9,3,64.969
2.000,485,2.344,90,66,9,3,64.969
2.000,490,-2.344,90,66,9,11,64.969
2.000,495,-0.781,90,66,9,9,64.969
2.000,500,2.344,90,72,10,3,64.969
2.000,510,-0.781,90,66,9,9,64.969
2.000,515,2.344,90,66,9,3,64.969
2.000,520,0.781,90,66,9,1,64.969
2.000,525,0.781,90,66,9,1,64.969
2.000,530,2.344,90,66,9,3,64.969
2.000,535,0.781,90,66,9,1,64.969
2.000,550,2.344,90,66,9,3,64.969
2.000,555,3.906,90,66,9,5,64.969
2.000,560,-0.781,90,66,9,9,64.969
2.000,565,0.781,90,66,9,1,64.969
2.000,570,-2.344,90,66,9,11,64.969
2.000,575,-2.344,90,66,9,11,64.969
2.000,580,0.781,90,66,9,1,64.969
2.000,585,-2.344,90,66,9,11,64.969
2.000,590,-3.906,90,66,9,13,64.969
2.000,595,0.781,90,66,9,1,64.969
2.000,600,-3.906,90,66,9,13,64.969
2.000,610,0.781,90,66,9,1,64.969
2.000,615,-5.469,90,66,9,15,64.969
2.000,620,-2.344,90,66,9,11,64.969
2.000,625,0.781,90,66,9,1,64.969
2.000,630,0.781,90,66,9,1,64.969
2.000,635,-2.344,90,66,9,11,64.969
2.000,640,-0.781,90,66,9,9,64.969
2.000,645,0.781,90,66,9,1,64.969
2.000,650,2.344,90,66,9,3,64.969
2.000,660,0.781,90,66,9,1,64.969
2.000,665,-3.906,90,66,9,13,64.969
2.000,670,0.781,90,66,9,1,64.969
2.000,680,-2.344,90,66,9,11,64.969
2.000,685,0.781,90,66,9,1,64.969
2.000,695,-2.344,90,66,9,11,64.969
2.300,65,0.781,90,66,9,1,62.953
2.300,80,-5.469,90,66,9,15,62.953
2.300,85,5.469,90,66,9,7,62.953
2.300,100,-2.344,90,66,9,11,62.953
2.300,105,-3.906,90,66,9,13,62.953
2.300,115,0.781,90,66,9,1,62.953
2.300,120,0.781,90,66,9,1,62.953
2.300,130,-3.906,90,66,9,13,62.953
2.300,140,-3.906,90,66,9,13,62.953
2.300,145,-3.906,90,66,9,13,62.953
2.300,150,5.469,90,66,9,7,62.953
2.300,155,2.344,90,66,9,3,62.953
2.300,165,-0.781,90,66,9,9,62.953
2.300,175,5.469,90,66,9,7,62.953
2.300,190,-2.344,90,66,9,11,62.953
2.300,195,-2.344,90,66,9,11,62.953
2.300,215,-5.469,90,66,9,15,62.953
2.300,220,2.344,90,66,9,3,62.953
2.300,225,-5.469,90,66,9,15,62.953
2.300,235,-3.906,90,66,9,13,62.953
2.300,240,-3.906,90,66,9,13,62.953
2.300,245,-3.906,90,66,9,13,62.953
2.300,250,-3.906,90,66,9,13,62.953
2.300,270,2.344,90,66,9,3,62.953
2.300,290,-0.781,90,66,9,9,62.953
2.300,300,3.906,90,66,9,5,62.953
2.300,335,5.469,90,66,9,7,62.953
2.300,345,-5.469,90,66,9,15,62.953
2.300,350,-3.906,90,66,9,13,62.953
2.300,355,5.469,90,66,9,7,62.953
2.300,360,-5.469,90,66,9,15,62.953
2.300,375,2.344,90,66,9,3,62.953
2.300,385,-0.781,90,66,9,9,62.953
2.300,395,0.781,90,66,9,1,62.953
2.300,405,-3.906,90,66,9,13,62.953
2.300,420,-5.469,90,66,9,15,62.953
2.300,425,5.469,90,66,9,7,62.953
2.300,450,-0.781,90,66,9,9,62.953
2.300,455,-0.781,90,66,9,9,62.953
2.300,460,-0.781,90,66,9,9,62.953
2.300,465,-5.469,90,66,9,15,62.953
2.300,475,-2.344,90,66,9,11,62.953
2.300,480,-5.469,90,66,9,15,62.953
2.300,485,-2.344,90,66,9,11,62.953
2.300,505,5.469,90,66,9,7,62.953
2.300,510,-5.469,90,66,9,15,62.953
2.300,525,-5.469,90,66,9,15,62.953
2.300,530,5.469,90,66,9,7,62.953
2.300,535,-3.906,90,66,9,13,62.953
2.300,540,2.344,90,66,9,3,62.953
2.300,555,0.781,90,66,9,1,62.953
2.300,575,5.469,90,66,9,7,62.953
2.300,580,-5.469,90,66,9,15,62.953
2.300,595,-0.781,90,66,9,9,62.953
2.300,605,3.906,90,66,9,5,62.953
2.300,620,3.906,90,66,9,5,62.953
2.300,625,-3.906,90,66,9,13,62.953
2.300,630,0.781,90,66,9,1,62.953
2.300,635,-2.344,90,66,9,11,62.953
2.300,650,3.906,90,66,9,5,62.953
2.300,655,-0.781,90,66,9,9,62.953
2.300,660,-5.469,90,66,9,15,62.953
2.300,680,5.469,90,66,9,7,62.953
2.400,60,-0.781,90,66,9,9,63.141
2.400,65,3.906,90,66,9,5,63.141
2.400,70,2.344,90,66,9,3,63.141
2.400,80,2.344,90,66,9,3,63.141
2.400,85,-2.344,90,66,9,11,63.141
2.400,90,-0.781,90,66,9,9,63.141
2.400,105,0.781,90,66,9,1,63.141
2.400,120,-0.781,90,66,9,9,63.141
2.400,125,-0.781,90,66,9,9,63.141
2.400,130,5.469,90,66,9,7,63.141
2.400,135,3.906,90,66,9,5,63.141
2.400,145,5.469,90,66,9,7,63.141
2.400,160,2.344,90,66,9,3,63.141
2.400,165,0.781,90,66,9,1,63.141
2.400,170,-3.906,90,66,9,13,63.141
2.400,175,-2.344,90,66,9,11,63.141
2.400,185,-3.906,90,66,9,13,63.141
2.400,190,-3.906,90,66,9,13,63.141
2.400,220,-5.469,90,66,9,15,63.141
2.400,235,0.781,90,66,9,1,63.141
2.400,240,-2.344,90,66,9,11,63.141
2.400,250,-5.469,90,66,9,15,63.141
2.400,260,-2.344,90,66,9,11,63.141
2.400,280,-5.469,90,66,9,15,63.141
2.400,285,-0.781,90,66,9,9,63.141
2.400,290,-2.344,90,66,9,11,63.141
2.400,295,-5.469,90,66,9,15,63.141
2.400,300,-0.781,90,66,9,9,63.141
2.400,315,2.344,90,66,9,3,63.141
2.400,325,-2.344,90,66,9,11,63.141
2.400,345,5.469,90,66,9,7,63.141
2.400,350,2.344,90,66,9,3,63.141
2.400,360,-3.906,90,66,9,13,63.141
2.400,375,-5.469,90,66,9,15,63.141
2.400,380,3.906,90,66,9,5,63.141
2.400,385,-2.344,90,66,9,11,63.141
2.400,390,-2.344,90,66,9,11,63.141
2.400,400,5.469,90,66,9,7,63.141
2.400,405,-0.781,90,66,9,9,63.141
2.400,410,-5.469,90,66,9,15,63.141
2.400,420,-3.906,90,66,9,13,63.141
2.400,435,-5.469,90,66,9,15,63.141
2.400,440,-3.906,90,66,9,13,63.141
2.400,445,5.469,90,66,9,7,63.141
2.400,450,5.469,90,66,9,7,63.141
2.400,455,-5.469,90,66,9,15,63.141
2.400,480,0.781,90,66,9,1,63.141
2.400,485,5.469,90,66,9,7,63.141
2.400,490,-5.469,90,66,9,15,63.141
2.400,500,-5.469,90,66,9,15,63.141
2.400,505,-5.469,90,66,9,15,63.141
2.400,510,-5.469,90,66,9,15,63.141
2.400,530,-5.469,90,66,9,15,63.141
2.400,535,5.469,90,66,9,7,63.141
2.400,560,-2.344,90,66,9,11,63.141
2.400,565,-3.906,90,66,9,13,63.141
2.400,570,-5.469,90,66,9,15,63.141
2.400,575,-5.469,90,66,9,15,63.141
2.400,580,5.469,90,66,9,7,63.141
2.400,585,-2.344,90,66,9,11,63.141
2.400,590,-5.469,90,66,9,15,63.141
2.400,620,2.344,90,66,9,3,63.141
2.400,625,-5.469,90,66,9,15,63.141
2.400,630,-3.906,90,66,9,13,63.141
2.400,640,-2.344,90,66,9,11,63.141
2.400,650,-5.469,90,66,9,15,63.141
2.400,665,3.906,90,66,9,5,63.141
2.400,680,-0.781,90,66,9,9,63.141
2.400,685,5.469,90,66,9,7,63.141
2.600,70,3.906,90,66,9,5,64.031
2.600,75,0.781,90,66,9,1,64.031
2.600,85,-0.781,90,66,9,9,64.031
2.600,90,2.344,90,66,9,3,64.031
2.600,95,0.781,90,66,9,1,64.031
2.600,110,0.781,90,72,10,1,64.031
2.600,115,-0.781,90,72,10,9,64.031
2.600,120,0.781,90,72,10,1,64.031
2.600,125,-0.781,90,66,9,9,64.031
2.600,130,-0.781,90,66,9,9,64.031
2.600,135,5.469,90,66,9,7,64.031
2.600,140,-5.469,90,66,9,15,64.031
2.600,150,-3.906,90,66,9,13,64.031
2.600,170,3.906,90,66,9,5,64.031
2.600,175,5.469,90,66,9,7,64.031
2.600,180,-0.781,90,66,9,9,64.031
2.600,185,0.781,90,66,9,1,64.031
2.600,190,-0.781,90,66,9,9,64.031
2.600,195,-3.906,90,66,9,13,64.031
2.600,200,2.344,90,66,9,3,64.031
2.600,205,-0.781,90,66,9,9,64.031
2.600,210,-2.344,90,66,9,11,64.031
2.600,215,-3.906,90,66,9,13,64.031
2.600,220,-5.469,90,66,9,15,64.031
2.600,230,-3.906,90,66,9,13,64.031
2.600,245,5.469,90,66,9,7,64.031
2.600,255,5.469,90,66,9,7,64.031
2.600,260,-5.469,90,66,9,15,64.031
2.600,270,-5.469,90,66,9,15,64.031
2.600,280,-5.469,90,66,9,15,64.031
2.600,290,5.469,90,66,9,7,64.031
2.600,295,2.344,90,66,9,3,64.031
2.600,300,2.344,90,66,9,3,64.031
2.600,305,2.344,90,66,9,3,64.031
2.600,315,-3.906,90,66,9,13,64.031
2.600,320,5.469,90,66,9,7,64.031
2.600,335,-0.781,90,66,9,9,64.031
2.600,340,2.344,90,66,9,3,64.031
2.600,345,0.781,90,66,9,1,64.031
2.600,350,-2.344,90,66,9,11,64.031
2.600,355,3.906,90,66,9,5,64.031
2.600,360,-0.781,90,66,9,9,64.031
2.600,365,2.344,90,66,9,3,64.031
2.600,370,-0.781,90,66,9,9,64.031
2.600,375,-2.344,90,66,9,11,64.031
2.600,380,5.469,90,66,9,7,64.031
2.600,385,-3.906,90,66,9,13,64.031
2.600,390,-5.469,90,66,9,15,64.031
2.600,395,2.344,90,66,9,3,64.031
2.600,400,-0.781,90,66,9,9,64.031
2.600,405,0.781,90,66,9,1,64.031
2.600,410,3.906,90,66,9,5,64.031
2.600,425,-5.469,90,66,9,15,64.031
2.600,435,-3.906,90,66,9,13,64.031
2.600,440,-5.469,90,66,9,15,64.031
2.600,450,-5.469,90,66,9,15,64.031
2.600,470,2.344,90,66,9,3,64.031
2.600,485,5.469,90,66,9,7,64.031
2.600,490,3.906,90,66,9,5,64.031
2.600,495,3.906,90,66,9,5,64.031
2.600,500,3.906,90,66,9,5,64.031
2.600,515,2.344,90,66,9,3,64.031
2.600,520,3.906,90,66,9,5,64.031
2.600,525,-5.469,90,66,9,15,64.031
2.600,530,-5.469,90,66,9,15,64.031
2.600,535,3.906,90,66,9,5,64.031
2.600,540,-5.469,90,66,9,15,64.031
2.600,575,0.781,90,66,9,1,64.031
2.600,590,2.344,90,66,9,3,64.031
2.600,595,-5.469,90,66,9,15,64.031
2.600,605,5.469,90,66,9,7,64.031
2.600,610,-3.906,90,66,9,13,64.031
2.600,615,5.469,90,66,9,7,64.031
2.600,620,3.906,90,66,9,5,64.031
2.600,625,-3.906,90,66,9,13,64.031
2.600,630,-2.344,90,66,9,11,64.031
2.600,635,-3.906,90,66,9,13,64.031
2.600,640,-2.344,90,66,9,11,64.031
2.600,655,0.781,90,72,10,1,64.031
2.600,660,0.781,90,66,9,1,64.031
2.600,665,-2.344,90,66,9,11,64.031
2.600,670,-5.469,90,66,9,15,64.031
2.600,695,-5.469,90,66,9,15,64.031
2.700,60,-0.781,90,66,9,9,63.797
2.700,75,0.781,90,66,9,1,63.797
2.700,90,-2.344,90,66,9,11,63.797
2.700,95,-5.469,90,66,9,15,63.797
2.700,110,5.469,90,66,9,7,63.797
2.700,115,0.781,90,72,10,1,63.797
2.700,120,0.781,90,66,9,1,63.797
2.700,135,-3.906,90,66,9,13,63.797
2.700,140,2.344,90,66,9,3,63.797
2.700,145,-2.344,90,66,9,11,63.797
2.700,150,5.469,90,66,9,7,63.797
2.700,155,5.469,90,66,9,7,63.797
2.700,160,0.781,90,66,9,1,63.797
2.700,165,-2.344,90,66,9,11,63.797
2.700,170,-2.344,90,66,9,11,63.797
2.700,180,-5.469,90,66,9,15,63.797
2.700,185,-0.781,90,66,9,9,63.797
2.700,190,2.344,90,66,9,3,63.797
2.700,195,-2.344,90,66,9,11,63.797
2.700,200,-2.344,90,66,9,11,63.797
2.700,220,-5.469,90,66,9,15,63.797
2.700,225,-3.906,90,66,9,13,63.797
2.700,230,-0.781,90,66,9,9,63.797
2.700,235,0.781,90,66,9,1,63.797
2.700,245,0.781,90,66,9,1,63.797
2.700,250,-2.344,90,66,9,11,63.797
2.700,255,0.781,90,66,9,1,63.797
2.700,260,2.344,90,66,9,3,63.797
2.700,265,2.344,90,66,9,3,63.797
2.700,285,-2.344,90,66,9,11,63.797
2.700,290,5.469,90,66,9,7,63.797
2.700,300,5.469,90,66,9,7,63.797
2.700,310,-0.781,90,66,9,9,63.797
2.700,315,-5.469,90,66,9,15,63.797
2.700,330,-5.469,90,66,9,15,63.797
2.700,335,-5.469,90,66,9,15,63.797
2.700,345,0.781,90,66,9,1,63.797
2.700,355,3.906,90,66,9,5,63.797
2.700,360,2.344,90,66,9,3,63.797
2.700,365,5.469,90,66,9,7,63.797
2.700,405,3.906,90,66,9,5,63.797
2.700,410,-2.344,90,66,9,11,63.797
2.700,420,-2.344,90,66,9,11,63.797
2.700,430,3.906,90,66,9,5,63.797
2.700,435,3.906,90,66,9,5,63.797
2.700,440,-3.906,90,66,9,13,63.797
2.700,445,-0.781,90,66,9,9,63.797
2.700,455,5.469,90,66,9,7,63.797
2.700,465,-5.469,90,66,9,15,63.797
2.700,470,-0.781,90,66,9,9,63.797
2.700,475,2.344,90,66,9,3,63.797
2.700,485,3.906,90,66,9,5,63.797
2.700,490,3.906,90,66,9,5,63.797
2.700,495,5.469,90,66,9,7,63.797
2.700,500,-3.906,90,66,9,13,63.797
2.700,505,0.781,90,66,9,1,63.797
2.700,510,3.906,90,66,9,5,63.797
2.700,515,-2.344,90,66,9,11,63.797
2.700,520,2.344,90,66,9,3,63.797
2.700,525,-0.781,90,66,9,9,63.797
2.700,530,-5.469,90,66,9,15,63.797
2.700,535,5.469,90,66,9,7,63.797
2.700,545,-0.781,90,66,9,9,63.797
2.700,550,-3.906,90,66,9,13,63.797
2.700,555,5.469,90,66,9,7,63.797
2.700,570,5.469,90,66,9,7,63.797
2.700,580,-5.469,90,66,9,15,63.797
2.700,585,-5.469,90,66,9,15,63.797
2.700,590,0.781,90,66,9,1,63.797
2.700,600,-2.344,90,66,9,11,63.797
2.700,620,-3.906,90,66,9,13,63.797
2.700,635,0.781,90,66,9,1,63.797
2.700,640,-2.344,90,66,9,11,63.797
2.700,645,-2.344,90,66,9,11,63.797
2.700,655,-0.781,90,66,9,9,63.797
2.700,660,-5.469,90,66,9,15,63.797
2.700,665,-3.906,90,66,9,13,63.797
2.700,670,-5.469,90,66,9,15,63.797
2.700,690,-5.469,90,66,9,15,63.797
2.700,695,-0.781,90,66,9,9,63.797
2.800,60,-5.469,90,66,9,15,64.688
2.800,65,0.781,90,66,9,1,64.688
2.800,70,0.781,90,66,9,1,64.688
2.800,75,-2.344,90,66,9,11,64.688
2.800,80,5.469,90,66,9,7,64.688
2.800,85,2.344,90,66,9,3,64.688
2.800,90,5.469,90,66,9,7,64.688
2.800,95,-0.781,90,66,9,9,64.688
2.800,100,0.781,90,66,9,1,64.688
2.800,105,5.469,90,66,9,7,64.688
2.800,110,-5.469,90,66,9,15,64.688
2.800,115,-0.781,90,72,10,9,64.688
2.800,120,0.781,90,72,10,1,64.688
2.800,130,3.906,90,66,9,5,64.688
2.800,135,3.906,90,66,9,5,64.688
2.800,140,2.344,90,66,9,3,64.688
2.800,145,3.906,90,66,9,5,64.688
2.800,155,-5.469,90,66,9,15,64.688
2.800,160,-3.906,90,66,9,13,64.688
2.800,165,-3.906,90,66,9,13,64.688
2.800,185,0.781,90,66,9,1,64.688
2.800,190,3.906,90,66,9,5,64.688
2.800,195,5.469,90,66,9,7,64.688
2.800,205,-0.781,90,66,9,9,64.688
2.800,210,-5.469,90,66,9,15,64.688
2.800,215,-5.469,90,66,9,15,64.688
2.800,220,-5.469,90,66,9,15,64.688
2.800,225,5.469,90,66,9,7,64.688
2.800,230,3.906,90,66,9,5,64.688
2.800,240,-5.469,90,66,9,15,64.688
2.800,245,0.781,90,66,9,1,64.688
2.800,250,5.469,90,66,9,7,64.688
2.800,260,3.906,90,66,9,5,64.688
2.800,265,2.344,90,66,9,3,64.688
2.800,270,-0.781,90,66,9,9,64.688
2.800,285,-0.781,90,66,9,9,64.688
2.800,290,-5.469,90,66,9,15,64.688
2.800,295,0.781,90,66,9,1,64.688
2.800,300,0.781,90,66,9,1,64.688
2.800,305,-5.469,90,66,9,15,64.688
2.800,310,-3.906,90,66,9,13,64.688
2.800,315,-5.469,90,66,9,15,64.688
2.800,320,0.781,90,66,9,1,64.688
2.800,325,-2.344,90,66,9,11,64.688
2.800,330,-3.906,90,66,9,13,64.688
2.800,335,5.469,90,66,9,7,64.688
2.800,340,-0.781,90,66,9,9,64.688
2.800,345,-0.781,90,66,9,9,64.688
2.800,350,-0.781,90,66,9,9,64.688
2.800,360,3.906,90,66,9,5,64.688
2.800,365,0.781,90,66,9,1,64.688
2.800,370,2.344,90,66,9,3,64.688
2.800,375,-5.469,90,66,9,15,64.688
2.800,390,-3.906,90,66,9,13,64.688
2.800,395,5.469,90,66,9,7,64.688
2.800,400,-2.344,90,66,9,11,64.688
2.800,405,-5.469,90,66,9,15,64.688
2.800,410,2.344,90,66,9,3,64.688
2.800,415,-5.469,90,66,9,15,64.688
2.800,425,-5.469,90,66,9,15,64.688
2.800,430,-0.781,90,66,9,9,64.688
2.800,435,-5.469,90,66,9,15,64.688
2.800,440,5.469,90,66,9,7,64.688
2.800,445,-5.469,90,66,9,15,64.688
2.800,450,5.469,90,66,9,7,64.688
2.800,455,-2.344,90,66,9,11,64.688
2.800,460,-0.781,90,66,9,9,64.688
2.800,465,-0.781,90,66,9,9,64.688
2.800,470,-5.469,90,66,9,15,64.688
2.800,475,-2.344,90,66,9,11,64.688
2.800,480,0.781,90,66,9,1,64.688
2.800,485,2.344,90,66,9,3,64.688
2.800,490,0.781,90,66,9,1,64.688
2.800,500,-5.469,90,66,9,15,64.688
2.800,505,-3.906,90,66,9,13,64.688
2.800,520,-2.344,90,66,9,11,64.688
2.800,525,3.906,90,66,9,5,64.688
2.800,530,2.344,90,66,9,3,64.688
2.800,545,-0.781,90,66,9,9,64.688
2.800,550,-0.781,90,66,9,9,64.688
2.800,565,-0.781,90,66,9,9,64.688
2.800,575,-3.906,90,66,9,13,64.688
2.800,580,3.906,90,66,9,5,64.688
2.800,585,-5.469,90,66,9,15,64.688
2.800,590,-5.469,90,66,9,15,64.688
2.800,595,-5.469,90,66,9,15,64.688
2.800,600,-5.469,90,66,9,15,64.688
2.800,605,0.781,90,66,9,1,64.688
2.800,615,0.781,90,66,9,1,64.688
2.800,620,0.781,90,66,9,1,64.688
2.800,625,0.781,90,66,9,1,64.688
2.800,630,5.469,90,66,9,7,64.688
2.800,645,-2.344,90,66,9,11,64.688
2.800,670,-5.469,90,66,9,15,64.688
2.800,675,3.906,90,66,9,5,64.688
2.800,680,3.906,90,66,9,5,64.688
2.800,685,3.906,90,66,9,5,64.688
2.800,695,3.906,90,66,9,5,64.688
2.900,60,-0.781,90,66,9,9,64.266
2.900,70,-2.344,90,66,9,11,64.266
2.900,80,0.781,90,66,9,1,64.266
2.900,95,-0.781,90,66,9,9,64.266
2.900,100,-3.906,90,66,9,13,64.266
2.900,105,3.906,90,66,9,5,64.266
2.900,110,-0.781,90,66,9,9,64.266
2.900,115,-0.781,90,72,10,9,64.266
2.900,120,-0.781,90,72,10,9,64.266
2.900,125,2.344,90,66,9,3,64.266
2.900,130,5.469,90,66,9,7,64.266
2.900,135,5.469,90,66,9,7,64.266
2.900,140,-0.781,90,66,9,9,64.266
2.900,145,-0.781,90,66,9,9,64.266
2.900,155,0.781,90,66,9,1,64.266
2.900,160,3.906,90,66,9,5,64.266
2.900,165,2.344,90,66,9,3,64.266
2.900,170,3.906,90,66,9,5,64.266
2.900,185,-5.469,90,66,9,15,64.266
2.900,190,-5.469,90,66,9,15,64.266
2.900,195,-3.906,90,66,9,13,64.266
2.900,200,0.781,90,66,9,1,64.266
2.900,205,-0.781,90,66,9,9,64.266
2.900,210,5.469,90,66,9,7,64.266
2.900,220,3.906,90,66,9,5,64.266
2.900,230,-5.469,90,66,9,15,64.266
2.900,235,5.469,90,66,9,7,64.266
2.900,240,5.469,90,66,9,7,64.266
2.900,255,3.906,90,66,9,5,64.266
2.900,260,-5.469,90,66,9,15,64.266
2.900,270,5.469,90,66,9,7,64.266
2.900,275,5.469,90,66,9,7,64.266
2.900,280,2.344,90,66,9,3,64.266
2.900,285,5.469,90,66,9,7,64.266
2.900,290,-0.781,90,66,9,9,64.266
2.900,295,-5.469,90,66,9,15,64.266
2.900,300,-5.469,90,66,9,15,64.266
2.900,310,-2.344,90,66,9,11,64.266
2.900,325,-5.469,90,66,9,15,64.266
2.900,330,-0.781,90,66,9,9,64.266
2.900,340,3.906,90,66,9,5,64.266
2.900,345,2.344,90,66,9,3,64.266
2.900,350,5.469,90,66,9,7,64.266
2.900,355,-2.344,90,66,9,11,64.266
2.900,370,-5.469,90,66,9,15,64.266
2.900,380,3.906,90,66,9,5,64.266
2.900,385,3.906,90,66,9,5,64.266
2.900,390,0.781,90,66,9,1,64.266
2.900,420,5.469,90,66,9,7,64.266
2.900,425,-2.344,90,66,9,11,64.266
2.900,435,-3.906,90,66,9,13,64.266
2.900,440,3.906,90,66,9,5,64.266
2.900,455,-0.781,90,66,9,9,64.266
2.900,470,2.344,90,66,9,3,64.266
2.900,480,-2.344,90,66,9,11,64.266
2.900,485,-0.781,90,66,9,9,64.266
2.900,490,-0.781,90,66,9,9,64.266
2.900,495,-5.469,90,66,9,15,64.266
2.900,500,5.469,90,66,9,7,64.266
2.900,505,2.344,90,66,9,3,64.266
2.900,510,2.344,90,66,9,3,64.266
2.900,515,5.469,90,66,9,7,64.266
2.900,520,-2.344,90,66,9,11,64.266
2.900,525,-5.469,90,66,9,15,64.266
2.900,530,3.906,90,66,9,5,64.266
2.900,535,-5.469,90,66,9,15,64.266
2.900,545,5.469,90,66,9,7,64.266
2.900,550,-3.906,90,66,9,13,64.266
2.900,555,3.906,90,66,9,5,64.266
2.900,560,3.906,90,66,9,5,64.266
2.900,565,0.781,90,66,9,1,64.266
2.900,570,3.906,90,66,9,5,64.266
2.900,575,5.469,90,66,9,7,64.266
2.900,585,0.781,90,66,9,1,64.266
2.900,590,2.344,90,66,9,3,64.266
2.900,595,3.906,90,66,9,5,64.266
2.900,600,5.469,90,66,9,7,64.266
2.900,610,-0.781,90,66,9,9,64.266
2.900,620,2.344,90,66,9,3,64.266
2.900,625,-5.469,90,66,9,15,64.266
2.900,645,-0.781,90,66,9,9,64.266
2.900,650,-0.781,90,66,9,9,64.266
