Freq,Range,Doppler,Pol,AMP PROCESSING,Amp,Antena_channel
1.500,610,-2.344,90,72,10,11
1.500,615,-5.469,90,78,11,15
1.500,620,-5.469,90,78,11,15
1.500,625,5.469,90,72,10,7
1.500,630,-5.469,90,78,11,15
1.500,635,-5.469,90,78,11,15
1.500,640,5.469,90,72,10,7
1.500,645,-5.469,90,78,11,15
1.500,650,-5.469,90,78,11,15
1.500,655,-5.469,90,78,11,15
1.500,660,-3.906,90,72,10,13
1.500,665,-5.469,90,84,12,15
1.500,670,-5.469,90,78,11,15
1.500,675,5.469,90,78,11,7
1.500,680,-5.469,90,84,12,15
1.500,685,-5.469,90,78,11,15
1.500,690,-3.906,90,78,11,13
1.500,695,-5.469,90,78,11,15
1.600,60,2.344,90,78,11,3
1.600,65,2.344,90,78,11,3
1.600,70,2.344,90,72,10,3
1.600,75,2.344,90,72,10,3
1.600,80,2.344,90,78,11,3
1.600,85,2.344,90,78,11,3
1.600,90,2.344,90,72,10,3
1.600,95,5.469,90,72,10,7
1.600,100,2.344,90,72,10,3
1.600,105,2.344,90,78,11,3
1.600,110,2.344,90,72,10,3
1.600,115,2.344,90,72,10,3
1.600,120,2.344,90,78,11,3
1.600,125,2.344,90,78,11,3
1.600,130,2.344,90,78,11,3
1.600,135,2.344,90,72,10,3
1.600,140,2.344,90,78,11,3
1.600,145,2.344,90,78,11,3
1.600,150,2.344,90,72,10,3
1.600,155,-2.344,90,72,10,11
1.600,160,2.344,90,72,10,3
1.600,165,-2.344,90,72,10,11
1.600,170,-2.344,90,72,10,11
1.600,175,-3.906,90,72,10,13
1.600,180,-3.906,90,72,10,13
1.600,185,2.344,90,72,10,3
1.600,190,2.344,90,78,11,3
1.600,195,2.344,90,72,10,3
1.600,200,2.344,90,72,10,3
1.600,205,2.344,90,78,11,3
1.600,210,2.344,90,78,11,3
1.600,215,2.344,90,72,10,3
1.600,220,2.344,90,72,10,3
1.600,225,2.344,90,72,10,3
1.600,230,2.344,90,72,10,3
1.600,235,-3.906,90,72,10,13
1.600,240,-3.906,90,72,10,13
1.600,245,-3.906,90,72,10,13
1.600,250,2.344,90,72,10,3
1.600,255,2.344,90,72,10,3
1.600,260,2.344,90,72,10,3
1.600,265,2.344,90,72,10,3
1.600,270,2.344,90,78,11,3
1.600,275,2.344,90,78,11,3
1.600,280,2.344,90,72,10,3
1.600,285,-5.469,90,72,10,15
1.600,290,2.344,90,78,11,3
1.600,295,2.344,90,72,10,3
1.600,300,-3.906,90,72,10,13
1.600,305,-3.906,90,72,10,13
1.600,310,2.344,90,72,10,3
1.600,315,2.344,90,72,10,3
1.600,320,2.344,90,72,10,3
1.600,325,2.344,90,72,10,3
1.600,330,2.344,90,72,10,3
1.600,335,2.344,90,72,10,3
1.600,340,2.344,90,72,10,3
1.600,345,2.344,90,72,10,3
1.600,350,2.344,90,72,10,3
1.600,355,2.344,90,72,10,3
1.600,360,2.344,90,72,10,3
1.600,365,-5.469,90,72,10,15
1.600,370,2.344,90,72,10,3
1.600,375,2.344,90,72,10,3
1.600,380,5.469,90,72,10,7
1.600,385,-5.469,90,72,10,15
1.600,390,2.344,90,72,10,3
1.600,395,2.344,90,72,10,3
1.600,400,2.344,90,72,10,3
1.600,405,2.344,90,72,10,3
1.600,410,2.344,90,78,11,3
1.600,415,2.344,90,78,11,3
1.600,420,2.344,90,72,10,3
1.600,425,2.344,90,72,10,3
1.600,430,2.344,90,72,10,3
1.600,435,2.344,90,78,11,3
1.600,440,2.344,90,72,10,3
1.600,445,2.344,90,72,10,3
1.600,450,2.344,90,72,10,3
1.600,455,2.344,90,72,10,3
1.600,460,2.344,90,72,10,3
1.600,465,5.469,90,72,10,7
1.600,470,2.344,90,72,10,3
1.600,475,2.344,90,72,10,3
1.600,480,2.344,90,72,10,3
1.600,485,2.344,90,72,10,3
1.600,490,2.344,90,72,10,3
1.600,495,2.344,90,78,11,3
1.600,500,2.344,90,78,11,3
1.600,505,2.344,90,72,10,3
1.600,510,2.344,90,72,10,3
1.600,515,2.344,90,78,11,3
1.600,520,2.344,90,78,11,3
1.600,525,2.344,90,72,10,3
1.600,530,2.344,90,72,10,3
1.600,535,2.344,90,72,10,3
1.600,540,2.344,90,78,11,3
1.600,545,2.344,90,78,11,3
1.600,550,2.344,90,72,10,3
1.600,555,2.344,90,78,11,3
1.600,560,2.344,90,78,11,3
1.600,565,2.344,90,72,10,3
1.600,570,2.344,90,72,10,3
1.600,575,2.344,90,72,10,3
1.600,580,2.344,90,78,11,3
1.600,585,2.344,90,72,10,3
1.600,590,2.344,90,72,10,3
1.600,595,-3.906,90,72,10,13
1.600,600,2.344,90,78,11,3
1.600,605,2.344,90,78,11,3
1.600,610,2.344,90,72,10,3
1.600,615,2.344,90,72,10,3
1.600,620,2.344,90,78,11,3
1.600,625,2.344,90,78,11,3
1.600,630,2.344,90,72,10,3
1.600,635,2.344,90,72,10,3
1.600,640,2.344,90,78,11,3
1.600,645,2.344,90,78,11,3
1.600,650,2.344,90,72,10,3
1.600,655,2.344,90,72,10,3
1.600,660,2.344,90,72,10,3
1.600,665,2.344,90,78,11,3
1.600,670,2.344,90,72,10,3
1.600,675,-3.906,90,72,10,13
1.600,680,-3.906,90,72,10,13
1.600,685,2.344,90,72,10,3
1.600,690,2.344,90,72,10,3
1.600,695,2.344,90,72,10,3
1.700,60,-2.344,90,72,10,11
1.700,65,2.344,90,78,11,3
1.700,70,2.344,90,72,10,3
1.700,75,2.344,90,78,11,3
1.700,80,2.344,90,78,11,3
1.700,85,2.344,90,78,11,3
1.700,90,2.344,90,78,11,3
1.700,95,2.344,90,78,11,3
1.700,100,2.344,90,78,11,3
1.700,105,-3.906,90,72,10,13
1.700,110,-3.906,90,78,11,13
1.700,115,-3.906,90,78,11,13
1.700,120,-3.906,90,78,11,13
1.700,125,-3.906,90,78,11,13
1.700,130,-3.906,90,78,11,13
1.700,135,-3.906,90,78,11,13
1.700,140,2.344,90,78,11,3
1.700,145,2.344,90,78,11,3
1.700,150,2.344,90,78,11,3
1.700,155,2.344,90,78,11,3
1.700,160,2.344,90,78,11,3
1.700,165,2.344,90,78,11,3
1.700,170,2.344,90,78,11,3
1.700,175,2.344,90,78,11,3
1.700,180,2.344,90,78,11,3
1.700,185,2.344,90,78,11,3
1.700,190,2.344,90,78,11,3
1.700,195,2.344,90,72,10,3
1.700,200,-2.344,90,72,10,11
1.700,205,-2.344,90,78,11,11
1.700,210,-2.344,90,78,11,11
1.700,215,-2.344,90,72,10,11
1.700,220,-2.344,90,72,10,11
1.700,225,2.344,90,78,11,3
1.700,230,2.344,90,78,11,3
1.700,235,2.344,90,78,11,3
1.700,240,2.344,90,78,11,3
1.700,245,2.344,90,78,11,3
1.700,250,2.344,90,78,11,3
1.700,255,2.344,90,78,11,3
1.700,260,2.344,90,78,11,3
1.700,265,2.344,90,78,11,3
1.700,270,2.344,90,78,11,3
1.700,275,2.344,90,78,11,3
1.700,280,2.344,90,78,11,3
1.700,285,2.344,90,78,11,3
1.700,290,2.344,90,78,11,3
1.700,295,2.344,90,78,11,3
1.700,300,2.344,90,78,11,3
1.700,305,2.344,90,78,11,3
1.700,310,2.344,90,78,11,3
1.700,315,2.344,90,78,11,3
1.700,320,2.344,90,78,11,3
1.700,325,2.344,90,78,11,3
1.700,330,2.344,90,78,11,3
1.700,335,2.344,90,78,11,3
1.700,340,2.344,90,78,11,3
1.700,345,2.344,90,78,11,3
1.700,350,2.344,90,78,11,3
1.700,355,2.344,90,78,11,3
1.700,360,2.344,90,78,11,3
1.700,365,2.344,90,78,11,3
1.700,370,2.344,90,78,11,3
1.700,375,2.344,90,78,11,3
1.700,380,2.344,90,78,11,3
1.700,385,2.344,90,78,11,3
1.700,390,2.344,90,78,11,3
1.700,395,2.344,90,78,11,3
1.700,400,2.344,90,78,11,3
1.700,405,2.344,90,78,11,3
1.700,410,2.344,90,78,11,3
1.700,415,-2.344,90,78,11,11
1.700,420,-2.344,90,78,11,11
1.700,425,-2.344,90,78,11,11
1.700,430,-2.344,90,78,11,11
1.700,435,-2.344,90,78,11,11
1.700,440,-2.344,90,78,11,11
1.700,445,-2.344,90,72,10,11
1.700,450,-2.344,90,78,11,11
1.700,455,-2.344,90,72,10,11
1.700,460,-2.344,90,78,11,11
1.700,465,-2.344,90,78,11,11
1.700,470,-2.344,90,78,11,11
1.700,475,-2.344,90,78,11,11
1.700,480,-2.344,90,78,11,11
1.700,485,-2.344,90,78,11,11
1.700,490,-2.344,90,72,10,11
1.700,495,-2.344,90,72,10,11
1.700,500,-0.781,90,72,10,9
1.700,505,-2.344,90,72,10,11
1.700,510,-0.781,90,72,10,9
1.700,515,-0.781,90,72,10,9
1.700,520,-0.781,90,72,10,9
1.700,525,-0.781,90,72,10,9
1.700,530,2.344,90,72,10,3
1.700,535,5.469,90,72,10,7
1.700,540,2.344,90,72,10,3
1.700,545,2.344,90,72,10,3
1.700,550,5.469,90,72,10,7
1.700,555,-0.781,90,72,10,9
1.700,560,2.344,90,72,10,3
1.700,565,2.344,90,72,10,3
1.700,570,2.344,90,72,10,3
1.700,575,-0.781,90,72,10,9
1.700,580,2.344,90,78,11,3
1.700,585,-0.781,90,72,10,9
1.700,590,-0.781,90,72,10,9
1.700,595,-0.781,90,78,11,9
1.700,600,2.344,90,78,11,3
1.700,605,2.344,90,78,11,3
1.700,610,2.344,90,78,11,3
1.700,615,2.344,90,78,11,3
1.700,620,2.344,90,78,11,3
1.700,625,2.344,90,78,11,3
1.700,630,2.344,90,72,10,3
1.700,635,2.344,90,72,10,3
1.700,640,0.781,90,72,10,1
1.700,645,-0.781,90,72,10,9
1.700,650,-0.781,90,72,10,9
1.700,655,-2.344,90,72,10,11
1.700,660,-0.781,90,78,11,9
1.700,665,-0.781,90,78,11,9
1.700,670,-0.781,90,72,10,9
1.700,675,-2.344,90,72,10,11
1.700,680,-0.781,90,72,10,9
1.700,685,-0.781,90,72,10,9
1.700,690,-0.781,90,72,10,9
1.700,695,-0.781,90,72,10,9
1.800,60,-2.344,90,72,10,11
1.800,65,-2.344,90,72,10,11
1.800,70,0.781,90,66,9,1
1.800,75,-2.344,90,72,10,11
1.800,80,2.344,90,66,9,3
1.800,85,-3.906,90,66,9,13
1.800,90,-2.344,90,72,10,11
1.800,95,-2.344,90,72,10,11
1.800,100,0.781,90,66,9,1
1.800,105,-2.344,90,66,9,11
1.800,110,0.781,90,72,10,1
1.800,115,2.344,90,66,9,3
1.800,120,-2.344,90,66,9,11
1.800,125,-2.344,90,72,10,11
1.800,130,2.344,90,66,9,3
1.800,135,-0.781,90,66,9,9
1.800,140,-2.344,90,72,10,11
1.800,145,2.344,90,72,10,3
1.800,150,-5.469,90,66,9,15
1.800,155,-2.344,90,66,9,11
1.800,160,2.344,90,66,9,3
1.800,165,2.344,90,66,9,3
1.800,170,-3.906,90,66,9,13
1.800,175,-2.344,90,72,10,11
1.800,180,2.344,90,66,9,3
1.800,185,-5.469,90,66,9,15
1.800,190,2.344,90,72,10,3
1.800,195,-2.344,90,72,10,11
1.800,200,-2.344,90,66,9,11
1.800,205,-3.906,90,72,10,13
1.800,210,-2.344,90,72,10,11
1.800,215,-2.344,90,66,9,11
1.800,220,-2.344,90,66,9,11
1.800,225,-2.344,90,72,10,11
1.800,230,5.469,90,66,9,7
1.800,235,-2.344,90,66,9,11
1.800,240,-2.344,90,72,10,11
1.800,245,-2.344,90,66,9,11
1.800,250,-2.344,90,66,9,11
1.800,255,-3.906,90,72,10,13
1.800,260,-0.781,90,66,9,9
1.800,265,-0.781,90,66,9,9
1.800,270,-2.344,90,72,10,11
1.800,275,-2.344,90,72,10,11
1.800,280,0.781,90,66,9,1
1.800,285,-3.906,90,72,10,13
1.800,290,2.344,90,66,9,3
1.800,295,2.344,90,72,10,3
1.800,300,2.344,90,66,9,3
1.800,305,-3.906,90,66,9,13
1.800,310,0.781,90,72,10,1
1.800,315,-0.781,90,66,9,9
1.800,320,2.344,90,72,10,3
1.800,325,0.781,90,72,10,1
1.800,330,2.344,90,66,9,3
1.800,335,2.344,90,72,10,3
1.800,340,2.344,90,72,10,3
1.800,345,2.344,90,66,9,3
1.800,350,-0.781,90,66,9,9
1.800,355,2.344,90,72,10,3
1.800,360,2.344,90,66,9,3
1.800,365,2.344,90,66,9,3
1.800,370,2.344,90,72,10,3
1.800,375,2.344,90,72,10,3
1.800,380,2.344,90,72,10,3
1.800,385,2.344,90,72,10,3
1.800,390,2.344,90,72,10,3
1.800,395,2.344,90,72,10,3
1.800,400,2.344,90,72,10,3
1.800,405,2.344,90,72,10,3
1.800,410,-3.906,90,66,9,13
1.800,415,2.344,90,72,10,3
1.800,420,2.344,90,72,10,3
1.800,425,-3.906,90,72,10,13
1.800,430,2.344,90,72,10,3
1.800,435,2.344,90,72,10,3
1.800,440,-3.906,90,66,9,13
1.800,445,-2.344,90,66,9,11
1.800,450,2.344,90,72,10,3
1.800,455,-3.906,90,66,9,13
1.800,460,-3.906,90,66,9,13
1.800,465,2.344,90,72,10,3
1.800,470,-3.906,90,66,9,13
1.800,475,2.344,90,66,9,3
1.800,480,2.344,90,66,9,3
1.800,485,-3.906,90,72,10,13
1.800,490,-3.906,90,66,9,13
1.800,495,2.344,90,72,10,3
1.800,500,2.344,90,72,10,3
1.800,505,5.469,90,66,9,7
1.800,510,-5.469,90,66,9,15
1.800,515,2.344,90,72,10,3
1.800,520,-5.469,90,66,9,15
1.800,525,2.344,90,66,9,3
1.800,530,2.344,90,72,10,3
1.800,535,-3.906,90,66,9,13
1.800,540,2.344,90,66,9,3
1.800,545,2.344,90,72,10,3
1.800,550,0.781,90,72,10,1
1.800,555,-3.906,90,66,9,13
1.800,560,2.344,90,66,9,3
1.800,565,5.469,90,66,9,7
1.800,570,-5.469,90,66,9,15
1.800,575,2.344,90,66,9,3
1.800,580,2.344,90,66,9,3
1.800,585,-5.469,90,66,9,15
1.800,590,2.344,90,66,9,3
1.800,595,2.344,90,66,9,3
1.800,600,5.469,90,72,10,7
1.800,605,0.781,90,66,9,1
1.800,610,0.781,90,66,9,1
1.800,615,-3.906,90,66,9,13
1.800,620,3.906,90,66,9,5
1.800,625,2.344,90,66,9,3
1.800,630,0.781,90,66,9,1
1.800,635,0.781,90,72,10,1
1.800,640,2.344,90,66,9,3
1.800,645,2.344,90,72,10,3
1.800,650,5.469,90,66,9,7
1.800,655,2.344,90,66,9,3
1.800,660,0.781,90,72,10,1
1.800,665,5.469,90,72,10,7
1.800,670,-2.344,90,66,9,11
1.800,675,2.344,90,72,10,3
1.800,680,5.469,90,72,10,7
1.800,685,-2.344,90,72,10,11
1.800,690,5.469,90,66,9,7
1.800,695,-3.906,90,72,10,13
1.900,60,-0.781,90,66,9,9
1.900,65,-2.344,90,66,9,11
1.900,70,-0.781,90,66,9,9
1.900,75,-2.344,90,60,8,11
1.900,80,-2.344,90,66,9,11
1.900,85,2.344,90,66,9,3
1.900,90,-2.344,90,66,9,11
1.900,95,2.344,90,66,9,3
1.900,100,-0.781,90,66,9,9
1.900,105,-3.906,90,66,9,13
1.900,110,-0.781,90,66,9,9
1.900,115,-0.781,90,66,9,9
1.900,120,-3.906,90,66,9,13
1.900,125,-0.781,90,66,9,9
1.900,130,-2.344,90,66,9,11
1.900,135,-0.781,90,60,8,9
1.900,140,5.469,90,60,8,7
1.900,145,5.469,90,60,8,7
1.900,150,5.469,90,66,9,7
1.900,155,-5.469,90,66,9,15
1.900,160,-2.344,90,66,9,11
1.900,165,-5.469,90,66,9,15
1.900,170,-5.469,90,60,8,15
1.900,175,-0.781,90,66,9,9
1.900,180,3.906,90,66,9,5
1.900,185,-3.906,90,60,8,13
1.900,190,-0.781,90,60,8,9
1.900,195,-3.906,90,66,9,13
1.900,200,-5.469,90,66,9,15
1.900,205,3.906,90,66,9,5
1.900,210,2.344,90,66,9,3
1.900,215,-3.906,90,60,8,13
1.900,220,5.469,90,60,8,7
1.900,225,-5.469,90,66,9,15
1.900,230,-5.469,90,66,9,15
1.900,235,2.344,90,66,9,3
1.900,240,-0.781,90,66,9,9
1.900,245,5.469,90,66,9,7
1.900,250,2.344,90,60,8,3
1.900,255,-0.781,90,60,8,9
1.900,260,-5.469,90,66,9,15
1.900,265,-5.469,90,66,9,15
1.900,270,0.781,90,66,9,1
1.900,275,-3.906,90,66,9,13
1.900,280,2.344,90,66,9,3
1.900,285,2.344,90,66,9,3
1.900,290,-2.344,90,66,9,11
1.900,295,-2.344,90,66,9,11
1.900,300,-3.906,90,66,9,13
1.900,305,-2.344,90,60,8,11
1.900,310,-2.344,90,66,9,11
1.900,315,2.344,90,66,9,3
1.900,320,-2.344,90,66,9,11
1.900,325,-2.344,90,66,9,11
1.900,330,3.906,90,60,8,5
1.900,335,-2.344,90,66,9,11
1.900,340,-2.344,90,66,9,11
1.900,345,3.906,90,60,8,5
1.900,350,-3.906,90,66,9,13
1.900,355,-2.344,90,66,9,11
1.900,360,-3.906,90,66,9,13
1.900,365,5.469,90,66,9,7
1.900,370,-2.344,90,66,9,11
1.900,375,-2.344,90,66,9,11
1.900,380,0.781,90,60,8,1
1.900,385,2.344,90,72,10,3
1.900,390,-2.344,90,66,9,11
1.900,395,5.469,90,66,9,7
1.900,400,2.344,90,72,10,3
1.900,405,2.344,90,66,9,3
1.900,410,-2.344,90,66,9,11
1.900,415,2.344,90,60,8,3
1.900,420,2.344,90,66,9,3
1.900,425,5.469,90,66,9,7
1.900,430,2.344,90,72,10,3
1.900,435,-5.469,90,66,9,15
1.900,440,-0.781,90,66,9,9
1.900,445,-5.469,90,66,9,15
1.900,450,-5.469,90,66,9,15
1.900,455,-2.344,90,66,9,11
1.900,460,-5.469,90,66,9,15
1.900,465,2.344,90,66,9,3
1.900,470,-0.781,90,60,8,9
1.900,475,-0.781,90,66,9,9
1.900,480,2.344,90,60,8,3
1.900,485,-2.344,90,66,9,11
1.900,490,-0.781,90,66,9,9
1.900,495,2.344,90,66,9,3
1.900,500,-5.469,90,60,8,15
1.900,505,2.344,90,66,9,3
1.900,510,-2.344,90,66,9,11
1.900,515,2.344,90,66,9,3
1.900,520,-5.469,90,60,8,15
1.900,525,2.344,90,60,8,3
1.900,530,-3.906,90,66,9,13
1.900,535,2.344,90,60,8,3
1.900,540,-5.469,90,60,8,15
1.900,545,2.344,90,66,9,3
1.900,550,-0.781,90,66,9,9
1.900,555,-5.469,90,66,9,15
1.900,560,2.344,90,66,9,3
1.900,565,-5.469,90,66,9,15
1.900,570,-5.469,90,72,10,15
1.900,575,-5.469,90,66,9,15
1.900,580,2.344,90,66,9,3
1.900,585,0.781,90,66,9,1
1.900,590,2.344,90,66,9,3
1.900,595,2.344,90,66,9,3
1.900,600,-5.469,90,66,9,15
1.900,605,2.344,90,66,9,3
1.900,610,3.906,90,66,9,5
1.900,615,2.344,90,66,9,3
1.900,620,-5.469,90,66,9,15
1.900,625,3.906,90,66,9,5
1.900,630,2.344,90,66,9,3
1.900,635,-5.469,90,66,9,15
1.900,640,2.344,90,60,8,3
1.900,645,3.906,90,66,9,5
1.900,650,-5.469,90,66,9,15
1.900,655,3.906,90,66,9,5
1.900,660,-5.469,90,60,8,15
1.900,665,-5.469,90,66,9,15
1.900,670,0.781,90,66,9,1
1.900,675,3.906,90,66,9,5
1.900,680,-5.469,90,66,9,15
1.900,685,5.469,90,66,9,7
1.900,690,3.906,90,60,8,5
1.900,695,2.344,90,60,8,3
2.000,60,0.781,90,66,9,1
2.000,65,-3.906,90,66,9,13
2.000,70,-3.906,90,60,8,13
2.000,75,2.344,90,66,9,3
2.000,80,0.781,90,72,10,1
2.000,85,0.781,90,66,9,1
2.000,90,5.469,90,66,9,7
2.000,95,-0.781,90,72,10,9
2.000,100,-2.344,90,60,8,11
2.000,105,-5.469,90,60,8,15
2.000,110,5.469,90,66,9,7
2.000,115,-3.906,90,66,9,13
2.000,120,-5.469,90,66,9,15
2.000,125,-2.344,90,66,9,11
2.000,130,-0.781,90,66,9,9
2.000,135,-3.906,90,66,9,13
2.000,140,3.906,90,60,8,5
2.000,145,-3.906,90,66,9,13
2.000,150,-3.906,90,66,9,13
2.000,155,-0.781,90,66,9,9
2.000,160,0.781,90,66,9,1
2.000,165,5.469,90,60,8,7
2.000,170,2.344,90,66,9,3
2.000,175,-2.344,90,66,9,11
2.000,180,5.469,90,66,9,7
2.000,185,-2.344,90,66,9,11
2.000,190,-3.906,90,66,9,13
2.000,195,5.469,90,66,9,7
2.000,200,-3.906,90,60,8,13
2.000,205,-3.906,90,60,8,13
2.000,210,-2.344,90,66,9,11
2.000,215,0.781,90,66,9,1
2.000,220,-5.469,90,66,9,15
2.000,225,2.344,90,66,9,3
2.000,230,2.344,90,66,9,3
2.000,235,-0.781,90,66,9,9
2.000,240,5.469,90,66,9,7
2.000,245,2.344,90,60,8,3
2.000,250,-3.906,90,66,9,13
2.000,255,5.469,90,66,9,7
2.000,260,-3.906,90,66,9,13
2.000,265,-3.906,90,60,8,13
2.000,270,-3.906,90,66,9,13
2.000,275,-5.469,90,66,9,15
2.000,280,2.344,90,66,9,3
2.000,285,-3.906,90,60,8,13
2.000,290,0.781,90,66,9,1
2.000,295,-3.906,90,66,9,13
2.000,300,-2.344,90,72,10,11
2.000,305,2.344,90,60,8,3
2.000,310,-3.906,90,66,9,13
2.000,315,2.344,90,60,8,3
2.000,320,-3.906,90,66,9,13
2.000,325,0.781,90,66,9,1
2.000,330,-3.906,90,66,9,13
2.000,335,2.344,90,66,9,3
2.000,340,-3.906,90,66,9,13
2.000,345,-0.781,90,66,9,9
2.000,350,5.469,90,66,9,7
2.000,355,0.781,90,60,8,1
2.000,360,-3.906,90,66,9,13
2.000,365,-5.469,90,60,8,15
2.000,370,0.781,90,66,9,1
2.000,375,0.781,90,66,9,1
2.000,380,-3.906,90,66,9,13
2.000,385,0.781,90,66,9,1
2.000,390,2.344,90,66,9,3
2.000,395,-0.781,90,60,8,9
2.000,400,2.344,90,66,9,3
2.000,405,0.781,90,66,9,1
2.000,410,2.344,90,66,9,3
2.000,415,0.781,90,66,9,1
2.000,420,-3.906,90,60,8,13
2.000,425,-3.906,90,66,9,13
2.000,430,-3.906,90,66,9,13
2.000,435,5.469,90,60,8,7
2.000,440,-0.781,90,66,9,9
2.000,445,2.344,90,66,9,3
2.000,450,-2.344,90,66,9,11
2.000,455,-5.469,90,66,9,15
2.000,460,0.781,90,66,9,1
2.000,465,-3.906,90,60,8,13
2.000,470,5.469,90,66,9,7
2.000,475,2.344,90,66,9,3
2.000,480,0.781,90,60,8,1
2.000,485,2.344,90,66,9,3
2.000,490,-2.344,90,66,9,11
2.000,495,-0.781,90,66,9,9
2.000,500,2.344,90,72,10,3
2.000,505,3.906,90,60,8,5
2.000,510,-0.781,90,66,9,9
2.000,515,2.344,90,66,9,3
2.000,520,0.781,90,66,9,1
2.000,525,0.781,90,66,9,1
2.000,530,2.344,90,66,9,3
2.000,535,0.781,90,66,9,1
2.000,540,-2.344,90,60,8,11
2.000,545,-5.469,90,60,8,15
2.000,550,2.344,90,66,9,3
2.000,555,3.906,90,66,9,5
2.000,560,-0.781,90,66,9,9
2.000,565,0.781,90,66,9,1
2.000,570,-2.344,90,66,9,11
2.000,575,-2.344,90,66,9,11
2.000,580,0.781,90,66,9,1
2.000,585,-2.344,90,66,9,11
2.000,590,-3.906,90,66,9,13
2.000,595,0.781,90,66,9,1
2.000,600,-3.906,90,66,9,13
2.000,605,-3.906,90,60,8,13
2.000,610,0.781,90,66,9,1
2.000,615,-5.469,90,66,9,15
2.000,620,-2.344,90,66,9,11
2.000,625,0.781,90,66,9,1
2.000,630,0.781,90,66,9,1
2.000,635,-2.344,90,66,9,11
2.000,640,-0.781,90,66,9,9
2.000,645,0.781,90,66,9,1
2.000,650,2.344,90,66,9,3
2.000,655,-5.469,90,60,8,15
2.000,660,0.781,90,66,9,1
2.000,665,-3.906,90,66,9,13
2.000,670,0.781,90,66,9,1
2.000,675,2.344,90,60,8,3
2.000,680,-2.344,90,66,9,11
2.000,685,0.781,90,66,9,1
2.000,690,-0.781,90,60,8,9
2.000,695,-2.344,90,66,9,11
2.100,60,0.781,-90,12,0,0
2.100,65,0.781,-90,12,0,0
2.100,70,0.781,-90,12,0,0
2.100,75,0.781,-90,12,0,0
2.100,80,0.781,-90,12,0,0
2.100,85,0.781,-90,12,0,0
2.100,90,0.781,-90,12,0,0
2.100,95,0.781,-90,12,0,0
2.100,100,0.781,-90,12,0,0
2.100,105,0.781,-90,12,0,0
2.100,110,0.781,-90,12,0,0
2.100,115,0.781,-90,12,0,0
2.100,120,0.781,-90,12,0,0
2.100,125,0.781,-90,12,0,0
2.100,130,0.781,-90,12,0,0
2.100,135,0.781,-90,12,0,0
2.100,140,0.781,-90,12,0,0
2.100,145,0.781,-90,12,0,0
2.100,150,0.781,-90,12,0,0
2.100,155,0.781,-90,12,0,0
2.100,160,0.781,-90,12,0,0
2.100,165,0.781,-90,12,0,0
2.100,170,0.781,-90,12,0,0
2.100,175,0.781,-90,12,0,0
2.100,180,0.781,-90,12,0,0
2.100,185,0.781,-90,12,0,0
2.100,190,0.781,-90,12,0,0
2.100,195,0.781,-90,12,0,0
2.100,200,0.781,-90,12,0,0
2.100,205,0.781,-90,12,0,0
2.100,210,0.781,-90,12,0,0
2.100,215,0.781,-90,12,0,0
2.100,220,0.781,-90,12,0,0
2.100,225,0.781,-90,12,0,0
2.100,230,0.781,-90,12,0,0
2.100,235,0.781,-90,12,0,0
2.100,240,0.781,-90,12,0,0
2.100,245,0.781,-90,12,0,0
2.100,250,0.781,-90,12,0,0
2.100,255,0.781,-90,12,0,0
2.100,260,0.781,-90,12,0,0
2.100,265,0.781,-90,12,0,0
2.100,270,0.781,-90,12,0,0
2.100,275,0.781,-90,12,0,0
2.100,280,0.781,-90,12,0,0
2.100,285,0.781,-90,12,0,0
2.100,290,0.781,-90,12,0,0
2.100,295,0.781,-90,12,0,0
2.100,300,0.781,-90,12,0,0
2.100,305,0.781,-90,12,0,0
2.100,310,0.781,-90,12,0,0
2.100,315,0.781,-90,12,0,0
2.100,320,0.781,-90,12,0,0
2.100,325,0.781,-90,12,0,0
2.100,330,0.781,-90,12,0,0
2.100,335,0.781,-90,12,0,0
2.100,340,0.781,-90,12,0,0
2.100,345,0.781,-90,12,0,0
2.100,350,0.781,-90,12,0,0
2.100,355,0.781,-90,12,0,0
2.100,360,0.781,-90,12,0,0
2.100,365,0.781,-90,12,0,0
2.100,370,0.781,-90,12,0,0
2.100,375,0.781,-90,12,0,0
2.100,380,0.781,-90,12,0,0
2.100,385,0.781,-90,12,0,0
2.100,390,0.781,-90,12,0,0
2.100,395,0.781,-90,12,0,0
2.100,400,0.781,-90,12,0,0
2.100,405,0.781,-90,12,0,0
2.100,410,0.781,-90,12,0,0
2.100,415,0.781,-90,12,0,0
2.100,420,0.781,-90,12,0,0
2.100,425,0.781,-90,12,0,0
2.100,430,0.781,-90,12,0,0
2.100,435,0.781,-90,12,0,0
2.100,440,0.781,-90,12,0,0
2.100,445,0.781,-90,12,0,0
2.100,450,0.781,-90,12,0,0
2.100,455,0.781,-90,12,0,0
2.100,460,0.781,-90,12,0,0
2.100,465,0.781,-90,12,0,0
2.100,470,0.781,-90,12,0,0
2.100,475,0.781,-90,12,0,0
2.100,480,0.781,-90,12,0,0
2.100,485,0.781,-90,12,0,0
2.100,490,0.781,-90,12,0,0
2.100,495,0.781,-90,12,0,0
2.100,500,0.781,-90,12,0,0
2.100,505,0.781,-90,12,0,0
2.100,510,0.781,-90,12,0,0
2.100,515,0.781,-90,12,0,0
2.100,520,0.781,-90,12,0,0
2.100,525,0.781,-90,12,0,0
2.100,530,0.781,-90,12,0,0
2.100,535,0.781,-90,12,0,0
